tid,label,status,reason,n_transits_seen,period,epoch_tess,duration_h,duration_s,processed_at
311890977,0,no_global_pt,no existe data\processed\global/311890977.pt,0,,,,0.0,2026-05-28T17:33:58+00:00
312122956,0,ok,,11,2.0492064,2547.0654649999924,3.417,0.5,2026-05-28T17:33:58+00:00
312221462,0,period_too_long,period=30.441d > 27.4d,0,30.4408598,2507.3905440000817,4.586,0.0,2026-05-28T17:33:58+00:00
312259170,0,no_global_pt,no existe data\processed\global/312259170.pt,0,,,,0.0,2026-05-28T17:33:58+00:00
312469860,0,no_global_pt,no existe data\processed\global/312469860.pt,0,,,,0.0,2026-05-28T17:33:58+00:00
312548415,0,ok,,12,2.2437501,1981.50009999983,3.821,0.51,2026-05-28T17:33:59+00:00
312899686,0,ok,,5,4.4138638,2443.0315220002085,2.387,0.46,2026-05-28T17:33:59+00:00
313506357,0,ok,,19,1.532703,2880.0293720001355,2.698,0.49,2026-05-28T17:34:00+00:00
313675203,0,ok,,11,2.5025812,3091.7495400002226,2.771,0.48,2026-05-28T17:34:00+00:00
313761775,0,no_global_pt,no existe data\processed\global/313761775.pt,0,,,,0.0,2026-05-28T17:34:00+00:00
313891529,0,ok,,2,12.3750537,2092.2739619999197,6.6166181,0.49,2026-05-28T17:34:01+00:00
314338017,0,no_global_pt,no existe data\processed\global/314338017.pt,0,,,,0.0,2026-05-28T17:34:01+00:00
314724818,0,ok,,6,4.4518604,2337.012837999966,2.8339358,0.6,2026-05-28T17:34:01+00:00
315755496,0,ok,,6,4.27808,2394.643317000009,1.9576205,0.49,2026-05-28T17:34:02+00:00
316254876,0,no_global_pt,no existe data\processed\global/316254876.pt,0,,,,0.0,2026-05-28T17:34:02+00:00
316402246,0,no_global_pt,no existe data\processed\global/316402246.pt,0,,,,0.0,2026-05-28T17:34:02+00:00
316606244,0,no_global_pt,no existe data\processed\global/316606244.pt,0,,,,0.0,2026-05-28T17:34:02+00:00
316916655,0,ok,,9,2.87436,1440.1944800000638,1.901,0.48,2026-05-28T17:34:02+00:00
316937670,0,ok,,44,0.62425,1325.3429660000838,0.774288,0.51,2026-05-28T17:34:03+00:00
317060587,1,ok,,3,9.139804,1332.941229000222,3.0912936,0.5,2026-05-28T17:34:03+00:00
317397615,0,ok,,33,0.7438074,3479.13792200014,1.377,0.6,2026-05-28T17:34:04+00:00
317507345,0,ok,,7,3.9401791,3473.279498000164,1.991,0.5,2026-05-28T17:34:04+00:00
317548889,1,ok,,4,6.8659582,1469.5620030001735,3.455761,0.49,2026-05-28T17:34:05+00:00
317597583,1,ok,,2,12.0557353,3654.567185000051,1.959,0.46,2026-05-28T17:34:05+00:00
317951248,0,ok,,8,3.4438,1493.528299999889,2.572,0.49,2026-05-28T17:34:06+00:00
318022259,1,ok,,12,2.1555232,2961.132517000194,1.445,0.55,2026-05-28T17:34:06+00:00
318022259,1,ok,,12,2.1555232,2961.132517000194,1.445,0.48,2026-05-28T17:34:07+00:00
318022259,1,ok,,12,2.1555232,2961.132517000194,1.445,0.46,2026-05-28T17:34:07+00:00
318054782,0,no_global_pt,no existe data\processed\global/318054782.pt,0,,,,0.0,2026-05-28T17:34:07+00:00
318209162,0,period_too_long,period=711.764d > 27.4d,0,711.7642825,1891.862067000009,3.4176443,0.0,2026-05-28T17:34:07+00:00
318608749,0,ok,,2,20.0731588,2044.494531000033,3.8449215,0.56,2026-05-28T17:34:08+00:00
318746829,0,no_global_pt,no existe data\processed\global/318746829.pt,0,,,,0.0,2026-05-28T17:34:08+00:00
318753380,1,ok,,2,15.6692322,2148.09861700004,4.562853,0.47,2026-05-28T17:34:08+00:00
319068154,0,ok,,8,3.7983639,3423.401581000071,1.594,0.47,2026-05-28T17:34:09+00:00
319282294,0,no_global_pt,no existe data\processed\global/319282294.pt,0,,,,0.0,2026-05-28T17:34:09+00:00
319735319,0,ok,,9,2.9038027,2224.225903000217,3.511,0.5,2026-05-28T17:34:09+00:00
319783554,0,no_global_pt,no existe data\processed\global/319783554.pt,0,,,,0.0,2026-05-28T17:34:09+00:00
319968129,0,ok,,5,6.216994,3285.329551000148,2.759,0.53,2026-05-28T17:34:10+00:00
320004517,1,ok,,1,17.4713078,1661.0627109999768,4.4284819,0.51,2026-05-28T17:34:10+00:00
320411045,1,ok,,2,14.8442674,2971.671934999991,2.748,0.51,2026-05-28T17:34:11+00:00
320506985,0,no_global_pt,no existe data\processed\global/320506985.pt,0,,,,0.0,2026-05-28T17:34:11+00:00
320525204,0,ok,,2,13.7431084,3637.8616789998487,2.285,0.51,2026-05-28T17:34:11+00:00
320536216,0,ok,,46,0.5476699,3716.583409999963,1.038,0.52,2026-05-28T17:34:12+00:00
321436679,0,ok,,12,2.1263167,3286.361990999896,2.6213684,0.53,2026-05-28T17:34:12+00:00
321668398,1,ok,,5,5.6442112,2768.4467710000463,2.980996,0.5,2026-05-28T17:34:13+00:00
321669174,1,ok,,5,5.1097197,1686.9659489998594,1.6354976,0.49,2026-05-28T17:34:13+00:00
321857016,1,ok,,4,6.9561134,2830.4581920001656,3.3628003,0.5,2026-05-28T17:34:14+00:00
322202434,0,ok,,18,1.4013505,3420.9481540001,1.562,0.49,2026-05-28T17:34:14+00:00
322807371,1,no_metadata,"TIC no tiene TOI con (period, epoch, duration) válidos",0,,,,0.0,2026-05-28T17:34:14+00:00
322862882,0,ok,,22,1.2361087,2359.4645320000127,1.139,0.48,2026-05-28T17:34:15+00:00
323658120,0,period_too_long,period=43.842d > 27.4d,0,43.8418559,2517.1207320000976,4.599,0.0,2026-05-28T17:34:15+00:00
323687123,1,ok,,7,4.0179805,2502.3427610001527,1.1195616,0.52,2026-05-28T17:34:15+00:00
324395151,0,ok,,8,3.4551479,2309.575643999968,5.7444704,0.49,2026-05-28T17:34:16+00:00
325086150,0,no_global_pt,no existe data\processed\global/325086150.pt,0,,,,0.0,2026-05-28T17:34:16+00:00
325172035,0,ok,,9,2.8970202,2308.612846999895,4.1502336,0.52,2026-05-28T17:34:16+00:00
325680697,0,ok,,14,1.82488,2168.843009999953,1.757,0.53,2026-05-28T17:34:17+00:00
326114850,0,no_global_pt,no existe data\processed\global/326114850.pt,0,,,,0.0,2026-05-28T17:34:17+00:00
326347927,0,ok,,3,7.2617331,2445.5641350001097,6.258,0.47,2026-05-28T17:34:17+00:00
326470400,0,period_too_long,period=736.553d > 27.4d,0,736.5528811,3087.7965020001866,4.735,0.0,2026-05-28T17:34:17+00:00
326732851,0,ok,,12,1.51567,1766.422569999937,2.281,0.49,2026-05-28T17:34:18+00:00
326919774,0,ok,,4,7.57193,1771.7721899999306,2.656,0.52,2026-05-28T17:34:18+00:00
327011842,0,ok,,36,0.783879,2883.106455999892,1.4870966,0.47,2026-05-28T17:34:19+00:00
327017634,0,no_metadata,"TIC no tiene TOI con (period, epoch, duration) válidos",0,,,,0.0,2026-05-28T17:34:19+00:00
327210623,0,ok,,13,2.128423,2384.9572129999287,2.872,0.48,2026-05-28T17:34:19+00:00
327369524,1,ok,,7,4.0236805,2877.7931949999183,3.71,0.51,2026-05-28T17:34:20+00:00
327577308,0,no_global_pt,no existe data\processed\global/327577308.pt,0,,,,0.0,2026-05-28T17:34:20+00:00
327663613,0,ok,,19,1.41144,1599.569840000011,2.509,0.45,2026-05-28T17:34:20+00:00
328081248,1,ok,,6,4.1645448,2772.3344789999537,1.5725422,0.47,2026-05-28T17:34:21+00:00
328167090,0,no_global_pt,no existe data\processed\global/328167090.pt,0,,,,0.0,2026-05-28T17:34:21+00:00
328513434,1,ok,,15,1.7904917,2933.5952460002154,1.223,0.51,2026-05-28T17:34:21+00:00
328750515,0,ok,,12,2.3359622,2825.3447850001976,6.0165684,0.51,2026-05-28T17:34:22+00:00
328934463,1,too_many_empty_bins,empty_frac=0.83 > 0.5,2,11.2347982,2658.8122569997795,6.217,0.5,2026-05-28T17:34:22+00:00
329145325,0,no_global_pt,no existe data\processed\global/329145325.pt,0,,,,0.0,2026-05-28T17:34:22+00:00
329148988,1,ok,,1,27.2672016,1747.184628999792,2.4164839,0.47,2026-05-28T17:34:23+00:00
329277372,0,ok,,10,2.8879675,2854.509943000041,3.6626399,0.45,2026-05-28T17:34:23+00:00
329709756,0,ok,,2,12.5482879,2849.15499499999,3.396,0.48,2026-05-28T17:34:24+00:00
329864959,0,ok,,7,4.52318,1739.967439999804,5.099,0.53,2026-05-28T17:34:24+00:00
330332501,0,ok,,7,4.0157492,2819.789518999867,2.706,0.49,2026-05-28T17:34:25+00:00
330468175,0,ok,,39,0.70902,1739.279999999795,2.49,0.49,2026-05-28T17:34:25+00:00
331034236,0,ok,,8,3.4272549,2826.90798499994,5.9083927,0.51,2026-05-28T17:34:26+00:00
332154944,0,no_global_pt,no existe data\processed\global/332154944.pt,0,,,,0.0,2026-05-28T17:34:26+00:00
332534326,1,no_global_pt,no existe data\processed\global/332534326.pt,0,,,,0.0,2026-05-28T17:34:26+00:00
332558858,1,ok,,2,13.3368173,2168.507100000046,4.384,0.48,2026-05-28T17:34:26+00:00
332630868,0,period_too_long,period=736.560d > 27.4d,0,736.5601487,1525.417574999854,4.183,0.0,2026-05-28T17:34:26+00:00
332660287,0,no_global_pt,no existe data\processed\global/332660287.pt,0,,,,0.0,2026-05-28T17:34:26+00:00
333473672,1,ok,,2,13.001789,2864.0637590000406,4.4847322,0.48,2026-05-28T17:34:27+00:00
333657795,1,ok,,28,0.9260632,3233.367349999957,1.035,0.48,2026-05-28T17:34:27+00:00
333736132,1,period_too_long,period=731.997d > 27.4d,0,731.9966539,2283.5474740001373,2.892543,0.0,2026-05-28T17:34:27+00:00
333821572,0,ok,,9,2.8259491,2985.0276279998943,2.409,0.48,2026-05-28T17:34:28+00:00
334597566,0,ok,,2,9.1099373,2872.9405310000293,9.51,0.51,2026-05-28T17:34:28+00:00
334911765,0,ok,,30,0.88958,1600.5969400000758,1.844,0.49,2026-05-28T17:34:29+00:00
335483600,0,ok,,9,3.354053,2855.7113669998944,1.8984151,0.47,2026-05-28T17:34:29+00:00
335489455,0,ok,,9,2.1176601,1978.4354519997723,3.591,0.49,2026-05-28T17:34:30+00:00
335590096,1,ok,,17,1.5229985,2304.24561299989,1.196,0.5,2026-05-28T17:34:30+00:00
335630746,1,ok,,5,4.6336155,2574.94270899985,3.557,0.46,2026-05-28T17:34:31+00:00
335996558,0,no_global_pt,no existe data\processed\global/335996558.pt,0,,,,0.0,2026-05-28T17:34:31+00:00
336128819,1,ok,,3,7.8519082,2394.5937259998173,1.6318726,0.51,2026-05-28T17:34:31+00:00
336267424,0,ok,,19,1.4821845,1684.2219589999877,2.5956827,0.47,2026-05-28T17:34:32+00:00
336456596,0,no_global_pt,no existe data\processed\global/336456596.pt,0,,,,0.0,2026-05-28T17:34:32+00:00
337129672,0,period_too_long,period=49.108d > 27.4d,0,49.1077047,3209.9188410001807,2.9402319,0.0,2026-05-28T17:34:32+00:00
337274055,0,ok,,6,4.8435717,2383.590441000182,2.561,0.51,2026-05-28T17:34:32+00:00
339250695,0,ok,,5,4.7262208,3287.8583949999884,3.2344044,0.52,2026-05-28T17:34:33+00:00
339538183,0,no_global_pt,no existe data\processed\global/339538183.pt,0,,,,0.0,2026-05-28T17:34:33+00:00
339591840,0,no_metadata,"TIC no tiene TOI con (period, epoch, duration) válidos",0,,,,0.0,2026-05-28T17:34:33+00:00
339636032,0,ok,,3,6.8787507,2986.4148670001887,2.599,0.57,2026-05-28T17:34:33+00:00
339672028,1,ok,,2,10.3311621,3970.457349999808,5.626,0.52,2026-05-28T17:34:34+00:00
339733013,0,ok,,4,5.62162,1328.378430000041,2.675,0.53,2026-05-28T17:34:34+00:00
340700241,0,ok,,3,7.7925448,2967.1387229999527,2.902988,0.53,2026-05-28T17:34:35+00:00
341186896,0,ok,,17,1.5078959,2985.987964999862,2.759,0.54,2026-05-28T17:34:35+00:00
341272282,0,no_global_pt,no existe data\processed\global/341272282.pt,0,,,,0.0,2026-05-28T17:34:35+00:00
341297143,0,ok,,6,3.8421028,2813.907629000023,1.184,0.57,2026-05-28T17:34:36+00:00
341419787,0,ok,,2,21.0689935,2230.852582000196,3.7404027,0.5,2026-05-28T17:34:36+00:00
341444900,0,ok,,3,9.0330414,3419.861806000117,5.965,0.53,2026-05-28T17:34:37+00:00
341544930,0,ok,,4,7.6416041,3386.2220600000583,2.654,0.54,2026-05-28T17:34:37+00:00
341729521,0,ok,,3,8.4134856,2230.149085999932,3.5568334,0.51,2026-05-28T17:34:38+00:00
341805908,0,ok,,19,1.491916,3069.037537999917,2.3336552,0.48,2026-05-28T17:34:38+00:00
342642208,1,ok,,3,8.6007557,2758.586312000174,3.304,0.49,2026-05-28T17:34:39+00:00
343019899,1,ok,,1,25.8386422,3561.0179240000434,5.209,0.48,2026-05-28T17:34:39+00:00
343442463,0,ok,,36,0.78381,1739.5222000000067,1.443,0.49,2026-05-28T17:34:40+00:00
343628284,1,ok,,3,8.0970819,2857.185608000029,3.127852,0.48,2026-05-28T17:34:40+00:00
343708863,0,no_global_pt,no existe data\processed\global/343708863.pt,0,,,,0.0,2026-05-28T17:34:40+00:00
344085117,0,ok,,39,0.659752,2962.920417000074,0.6731474,0.48,2026-05-28T17:34:41+00:00
344224831,0,no_global_pt,no existe data\processed\global/344224831.pt,0,,,,0.0,2026-05-28T17:34:41+00:00
344416349,0,no_global_pt,no existe data\processed\global/344416349.pt,0,,,,0.0,2026-05-28T17:34:41+00:00
344600402,0,no_global_pt,no existe data\processed\global/344600402.pt,0,,,,0.0,2026-05-28T17:34:41+00:00
345333936,0,ok,,12,1.4252334,2880.953724999912,1.673,0.48,2026-05-28T17:34:41+00:00
345724317,0,no_global_pt,no existe data\processed\global/345724317.pt,0,,,,0.0,2026-05-28T17:34:41+00:00
345996087,0,ok,,12,2.01976,1712.7232200000435,3.394,0.51,2026-05-28T17:34:42+00:00
346418409,0,no_global_pt,no existe data\processed\global/346418409.pt,0,,,,0.0,2026-05-28T17:34:42+00:00
347011522,0,ok,,1,17.2045725,1973.9297340000048,4.987,0.51,2026-05-28T17:34:42+00:00
347018922,0,no_global_pt,no existe data\processed\global/347018922.pt,0,,,,0.0,2026-05-28T17:34:42+00:00
347098457,0,ok,,8,3.1510408,2230.210781000089,2.9657375,0.5,2026-05-28T17:34:43+00:00
347442932,0,ok,,42,0.6646521,2986.820098000113,1.272,0.49,2026-05-28T17:34:43+00:00
348054109,0,ok,,64,0.4378024,2010.512186000124,1.5315811,0.51,2026-05-28T17:34:44+00:00
348135793,0,no_global_pt,no existe data\processed\global/348135793.pt,0,,,,0.0,2026-05-28T17:34:44+00:00
348673213,0,ok,,27,0.901465,1791.468047000002,2.5562155,0.46,2026-05-28T17:34:44+00:00
348684813,0,ok,,3,7.7517472,2976.896633999888,3.761,0.5,2026-05-28T17:34:45+00:00
348755723,0,ok,,6,4.503645,1517.8098019999452,1.973292,0.47,2026-05-28T17:34:45+00:00
348755728,1,ok,,6,4.5063838,2256.846553000156,2.0392007,0.55,2026-05-28T17:34:46+00:00
348835438,1,ok,,4,6.203496,2985.604156999849,5.715,0.52,2026-05-28T17:34:46+00:00
348844154,0,period_too_long,period=29.174d > 27.4d,0,29.17362,1343.2066000001505,8.075,0.0,2026-05-28T17:34:46+00:00
349095149,1,period_too_long,period=91.683d > 27.4d,0,91.6827832,1404.1814660001546,9.7504857,0.0,2026-05-28T17:34:46+00:00
349373192,0,ok,,37,0.76983,1326.3152800002135,2.774,0.51,2026-05-28T17:34:47+00:00
349488688,1,ok,,2,11.6207544,1994.287456000224,5.6290584,0.49,2026-05-28T17:34:47+00:00
349576261,1,period_too_long,period=225.104d > 27.4d,0,225.1037885,2132.2258540000767,4.0237136,0.0,2026-05-28T17:34:47+00:00
349786918,0,ok,,7,2.9663389,3772.1684759999625,4.3486787,0.5,2026-05-28T17:34:48+00:00
349790953,0,ok,,18,1.5521101,2387.57957299985,2.699,0.49,2026-05-28T17:34:48+00:00
349972412,1,ok,,10,2.4261538,2038.4603590001352,2.1344641,0.48,2026-05-28T17:34:49+00:00
349972412,1,ok,,10,2.4261538,2038.4603590001352,2.1344641,0.49,2026-05-28T17:34:49+00:00
350044062,0,ok,,4,5.9522831,2578.5286960001104,1.966,0.5,2026-05-28T17:34:50+00:00
350153977,1,ok,,9,3.1837789,1626.5505180000328,2.3252968,0.47,2026-05-28T17:34:50+00:00
350293646,1,ok,,17,1.4468993,2985.3315639998764,0.779,0.5,2026-05-28T17:34:51+00:00
350332997,0,ok,,13,1.9160221,2357.0795260001905,1.405,0.47,2026-05-28T17:34:51+00:00
350348197,1,ok,,4,6.7535728,3285.356745999772,2.173,0.51,2026-05-28T17:34:52+00:00
350445771,0,ok,,9,3.1901569,1326.8042709999718,1.8262867,0.52,2026-05-28T17:34:52+00:00
350618622,1,ok,,5,5.8492379,3175.602477000095,3.257,0.48,2026-05-28T17:34:53+00:00
350743714,0,ok,,3,7.757643,3746.619766999968,2.8561356,0.46,2026-05-28T17:34:53+00:00
350995812,0,ok,,9,2.97164,1685.8164300001226,1.534,0.52,2026-05-28T17:34:54+00:00
351601843,1,ok,,41,0.6047392,1654.2495030001735,1.0403847,0.5,2026-05-28T17:34:54+00:00
352413427,1,ok,,5,5.2544884,3608.852345000021,2.898,0.48,2026-05-28T17:34:55+00:00
352682207,1,ok,,21,1.3483075,2741.03896600008,1.7568331,0.48,2026-05-28T17:34:55+00:00
352682207,1,ok,,21,1.3483075,2741.03896600008,1.7568331,0.5,2026-05-28T17:34:56+00:00
352682207,1,ok,,21,1.3483075,2741.03896600008,1.7568331,0.45,2026-05-28T17:34:56+00:00
352924930,0,ok,,7,4.0158188,3472.582214000169,6.257,0.44,2026-05-28T17:34:57+00:00
353367071,0,ok,,10,2.37532,1819.3987400000915,2.957,0.47,2026-05-28T17:34:57+00:00
353475866,1,ok,,14,1.766692,1817.6849650000224,1.4196682,0.48,2026-05-28T17:34:58+00:00
353586703,0,ok,,9,3.0043128,2961.5992040000856,0.714,0.46,2026-05-28T17:34:58+00:00
354006740,0,no_global_pt,no existe data\processed\global/354006740.pt,0,,,,0.0,2026-05-28T17:34:58+00:00
354151219,0,ok,,8,3.5639862,2907.512798999902,2.135,0.48,2026-05-28T17:34:59+00:00
354285962,0,ok,,5,5.6289226,2907.595404000021,9.272,0.5,2026-05-28T17:34:59+00:00
354400186,0,no_global_pt,no existe data\processed\global/354400186.pt,0,,,,0.0,2026-05-28T17:34:59+00:00
354442783,0,ok,,18,1.5224706,2910.690161000006,1.3423331,0.46,2026-05-28T17:34:59+00:00
354594208,0,ok,,33,0.86673,1765.2281300001778,1.089,0.47,2026-05-28T17:35:00+00:00
354600221,0,no_global_pt,no existe data\processed\global/354600221.pt,0,,,,0.0,2026-05-28T17:35:00+00:00
354944123,1,ok,,5,5.538329,1654.532426000107,2.2263888,0.48,2026-05-28T17:35:00+00:00
354944123,1,ok,,5,5.538329,1654.532426000107,2.2263888,0.48,2026-05-28T17:35:01+00:00
355636844,0,ok,,4,6.30556,2080.903249999974,2.946,0.51,2026-05-28T17:35:01+00:00
355732304,0,ok,,10,2.5411063,2794.235051000025,3.491,0.49,2026-05-28T17:35:02+00:00
355867695,1,ok,,4,7.4931613,1686.1197179998271,1.9339295,0.51,2026-05-28T17:35:02+00:00
355867695,1,ok,,4,7.4931613,1686.1197179998271,1.9339295,0.46,2026-05-28T17:35:03+00:00
355867695,1,ok,,4,7.4931613,1686.1197179998271,1.9339295,0.47,2026-05-28T17:35:03+00:00
356235833,0,ok,,20,1.2680452,3479.4209500001743,1.027,0.48,2026-05-28T17:35:04+00:00
356453768,0,ok,,11,2.3330349,3011.151331999805,3.005,0.49,2026-05-28T17:35:04+00:00
356461227,0,ok,,16,1.8418712,3747.587466999888,1.633,0.52,2026-05-28T17:35:05+00:00
356867115,1,ok,,4,6.0964074,2710.294209000189,2.3632965,0.48,2026-05-28T17:35:05+00:00
356868487,0,period_too_long,period=27.910d > 27.4d,0,27.9102929,2692.968528999947,10.6336018,0.0,2026-05-28T17:35:05+00:00
356919658,0,ok,,19,1.42611,1683.8987900000066,1.788,0.48,2026-05-28T17:35:06+00:00
357416482,0,ok,,5,5.49826,3434.9402490002103,2.04,0.47,2026-05-28T17:35:06+00:00
357457104,0,ok,,16,1.748054,2852.1489769998007,2.122,0.49,2026-05-28T17:35:07+00:00
357501308,1,ok,,4,7.4355709,1958.2579620000904,2.3450321,0.49,2026-05-28T17:35:07+00:00
357536526,0,ok,,17,1.57363,1545.660939999856,2.558,0.49,2026-05-28T17:35:08+00:00
357538688,0,ok,,2,13.2681095,2315.9130020001903,3.554,0.47,2026-05-28T17:35:08+00:00
357972447,0,ok,,81,0.33759,3393.796914000064,1.351,0.47,2026-05-28T17:35:09+00:00
358070912,1,ok,,30,0.8831279,3014.962809999939,1.651686,0.55,2026-05-28T17:35:09+00:00
358072664,0,ok,,7,4.1934945,2327.0669700000435,1.873,0.47,2026-05-28T17:35:10+00:00
358107516,1,ok,,2,11.9124942,2041.912359000184,3.7520869,0.5,2026-05-28T17:35:10+00:00
358186451,0,ok,,21,1.3176767,2851.5212550000288,1.692,0.49,2026-05-28T17:35:11+00:00
358631536,0,ok,,8,3.4040139,3552.9409389998764,4.837,0.46,2026-05-28T17:35:11+00:00
359271092,1,ok,,4,7.5768334,3006.414169999771,2.073,0.47,2026-05-28T17:35:12+00:00
359496368,0,ok,,9,2.6652007,3646.783966999967,3.49,0.48,2026-05-28T17:35:12+00:00
360156606,1,ok,,1,27.3613778,1617.479255999904,4.0586418,0.5,2026-05-28T17:35:13+00:00
360286627,0,ok,,33,0.758082,2281.3379560001194,1.8184632,0.48,2026-05-28T17:35:13+00:00
360630575,1,ok,,2,13.9028391,2344.4618270001374,2.1264429,0.52,2026-05-28T17:35:14+00:00
360630575,1,ok,,2,13.9028391,2344.4618270001374,2.1264429,0.48,2026-05-28T17:35:14+00:00
360816293,0,ok,,8,3.5506084,1650.9055929998867,2.706,0.5,2026-05-28T17:35:15+00:00
361034196,0,no_global_pt,no existe data\processed\global/361034196.pt,0,,,,0.0,2026-05-28T17:35:15+00:00
361343239,1,ok,,12,2.3505698,2331.5278770001605,2.768,0.48,2026-05-28T17:35:15+00:00
361711730,1,ok,,3,10.2436729,2387.0041519999504,2.999,0.5,2026-05-28T17:35:16+00:00
361998994,0,ok,,14,1.84996,1622.1891939998604,2.954,0.49,2026-05-28T17:35:16+00:00
362249359,1,ok,,24,1.041889,1544.1204960001633,1.2737667,0.55,2026-05-28T17:35:17+00:00
363260203,0,ok,,21,1.2025238,2331.1245120000094,1.991,0.54,2026-05-28T17:35:17+00:00
363635669,0,ok,,35,0.7617828,3015.0587450000457,2.0029797,0.69,2026-05-28T17:35:18+00:00
363761216,0,ok,,3,7.4072602,3651.832301999908,3.019,0.58,2026-05-28T17:35:18+00:00
364075352,0,period_too_long,period=37.836d > 27.4d,0,37.83633,1772.9335099998862,5.713,0.0,2026-05-28T17:35:18+00:00
364107753,0,ok,,8,3.9043855,3119.573617000133,3.525,0.53,2026-05-28T17:35:19+00:00
364186197,1,ok,,5,4.4247042,3661.181673999876,1.318,0.5,2026-05-28T17:35:19+00:00
364395234,1,ok,,2,14.2545623,1544.0212249998003,4.7250029,0.48,2026-05-28T17:35:20+00:00
364408162,0,ok,,8,3.1256662,2848.690225000028,2.903,0.51,2026-05-28T17:35:20+00:00
365389353,0,no_global_pt,no existe data\processed\global/365389353.pt,0,,,,0.0,2026-05-28T17:35:20+00:00
365639282,0,ok,,2,10.8717,1472.412789999973,2.943958,0.5,2026-05-28T17:35:21+00:00
365683032,0,no_global_pt,no existe data\processed\global/365683032.pt,0,,,,0.0,2026-05-28T17:35:21+00:00
365712006,0,no_global_pt,no existe data\processed\global/365712006.pt,0,,,,0.0,2026-05-28T17:35:21+00:00
365733349,1,ok,,9,2.6998294,3445.64997899998,2.208,0.49,2026-05-28T17:35:21+00:00
365781372,0,ok,,23,1.13889,1469.2240800000727,2.154,0.48,2026-05-28T17:35:22+00:00
365952328,0,ok,,5,4.8741147,3120.7840459998697,2.049,0.52,2026-05-28T17:35:22+00:00
366074069,0,ok,,7,4.1812866,2905.39771200018,4.394,0.54,2026-05-28T17:35:23+00:00
366119858,1,period_too_long,period=48.259d > 27.4d,0,48.2590904,3328.380324000027,6.299,0.0,2026-05-28T17:35:23+00:00
366563452,0,ok,,16,1.5873866,2767.160908000078,1.51,0.89,2026-05-28T17:35:24+00:00
366602797,0,ok,,19,1.3574339,2523.3953320002183,2.315,0.59,2026-05-28T17:35:24+00:00
366622912,1,ok,,8,3.1148931,1493.2839040001854,2.3721346,0.53,2026-05-28T17:35:25+00:00
366989877,1,ok,,2,15.5077855,3122.7001390000805,4.565,0.55,2026-05-28T17:35:26+00:00
367099243,0,ok,,13,1.8286961,3421.898852999788,3.37,0.51,2026-05-28T17:35:26+00:00
367102581,0,ok,,10,2.9798592,2739.798591000028,2.737,0.53,2026-05-28T17:35:27+00:00
367287018,0,ok,,5,4.7257129,2740.358181000221,2.701,0.53,2026-05-28T17:35:27+00:00
367333043,0,no_global_pt,no existe data\processed\global/367333043.pt,0,,,,0.0,2026-05-28T17:35:27+00:00
367858035,1,ok,,1,20.7051499,3421.6968410001136,3.348,0.61,2026-05-28T17:35:28+00:00
367913453,0,ok,,9,2.7761628,2008.7571180001837,2.139,0.55,2026-05-28T17:35:28+00:00
368287008,1,ok,,8,3.3491408,2712.9289090000093,1.207,0.52,2026-05-28T17:35:29+00:00
368435330,1,ok,,26,1.0376109,2635.926283000037,1.588,0.68,2026-05-28T17:35:29+00:00
368435330,1,ok,,26,1.0376109,2635.926283000037,1.588,0.62,2026-05-28T17:35:30+00:00
368536386,0,no_global_pt,no existe data\processed\global/368536386.pt,0,,,,0.0,2026-05-28T17:35:30+00:00
368739874,1,no_global_pt,no existe data\processed\global/368739874.pt,0,,,,0.0,2026-05-28T17:35:30+00:00
369327947,1,ok,,12,2.0291067,1626.2043889998458,0.7339561,0.54,2026-05-28T17:35:31+00:00
369480087,0,ok,,70,0.3643225,2447.8413120000623,0.2120684,0.53,2026-05-28T17:35:31+00:00
369581703,0,no_global_pt,no existe data\processed\global/369581703.pt,0,,,,0.0,2026-05-28T17:35:31+00:00
369861731,0,ok,,7,3.8780401,2387.0957410000265,2.757,0.53,2026-05-28T17:35:32+00:00
369864738,0,ok,,9,2.78186,1626.541679999791,2.456,0.53,2026-05-28T17:35:32+00:00
370133522,1,ok,,47,0.5182425,1654.1033200002275,0.8565249,0.53,2026-05-28T17:35:33+00:00
370745311,0,ok,,43,0.62627,1544.7906100000257,0.666,0.54,2026-05-28T17:35:33+00:00
370759867,0,no_metadata,"TIC no tiene TOI con (period, epoch, duration) válidos",0,,,,0.0,2026-05-28T17:35:33+00:00
370877263,0,ok,,2,15.9865412,3087.169174000155,1.636,0.5,2026-05-28T17:35:34+00:00
371188886,1,ok,,9,3.098367,3038.81987700006,1.963,0.54,2026-05-28T17:35:34+00:00
371188886,1,ok,,9,3.098367,3038.81987700006,1.963,0.5,2026-05-28T17:35:35+00:00
371210825,0,ok,,61,0.40312,1842.7496199999005,0.853,0.51,2026-05-28T17:35:35+00:00
371579161,0,no_global_pt,no existe data\processed\global/371579161.pt,0,,,,0.0,2026-05-28T17:35:35+00:00
371673488,0,no_global_pt,no existe data\processed\global/371673488.pt,0,,,,0.0,2026-05-28T17:35:35+00:00
371711170,0,ok,,3,9.8482192,2015.2478979998268,4.24,0.51,2026-05-28T17:35:36+00:00
372172128,1,ok,,21,1.1953968,2036.5087779997848,1.5752293,0.53,2026-05-28T17:35:36+00:00
372207328,1,ok,,87,0.2792211,2909.915492999833,0.409,0.49,2026-05-28T17:35:37+00:00
